"DIRECTIONS: Read each comment and question in full. For ""Select ALL that apply"" questions, copy and paste each applicable answer option, separated by commas, into your answer box. For ""Open text"" questions, please add 1 sentence or a couple of words as your answer. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Content ID,Context,Content Text / Description,"Q1. Does the content start with an attention-getter? 
Options:
Yes
No

 Attention-getter could be verbal or visual, such as video titles and/or captions. These visual attention-getters may include statements in all caps, statements with excessive exclamation points [list some examples, potentially include screenshot examples. Not needed if we decide to focus on verbal attention-getters only] ","Q1a. If yes, what kind of attention-getting strategies does it use? Choose all that apply.

Options: 
Compelling question / 
Use of all CAPS / 
Humor or sarcasm / 
Shares something violent or gross / 
Shares something sexual / 
Shares something surprising / 
Uses a news headline or social media trend as opener / 
Interesting visual or meme / 
Other","Q1b. If other, specify the attention-getting strategy.
Open text","Q2. What is/are the primary topic(s) of the content? Choose all that apply.

Options: 
Dating/marriage / 
Friends/socializing / 
Family/children / 
Money/status / 
Fitness/self-improvement / 
Mental health / 
Gender issues, e.g. equality / 
Social issues, e.g. corruption / 
Religion/morality / 
Gaming/technology / 
Other","Q2a. If other, specify the topic.
Open text","Q3. Characterize the type of content.

Options: Interview/conversational content / 
Motivational/self-help content / 
Commentary/reaction content / Other","Q3a. If other, specify the content type.
Open text","Q4. Does this content address masculinity / gender norms?

Options: 
Yes, explicitly / 
Yes, implicitly / 
No","Q5. If yes, how would you characterize the type of masculinity or gender norms addressed?

Options: 
More regressive/traditional/restrictive / 
More progressive/equitable/expansive / 
Mixed/unclear / 
Does not address masculinity or gender norms","Q6. If yes, does the content address what men should do or be in society?

Options: 
Yes / 
No / 
Unclear / 
Not applicable","Q7. If yes, what does the content indicate men do or need to do? Choose all that apply.

Options: 
Men need to dominate/lead / 
Men need to provide/succeed / 
Men are disadvantaged/victims / 
Men need to improve themselves / 
Men need to be fully self-reliant / 
Men need to be emotionally open / 
Men need to not show emotions / 
Men need to be equal partners / Mixed/unclear / 
Other / 
Not applicable","Q7a. If other, specify what the content indicates men need to do.
Open text","Q8. What problem is being identified in the content? Choose all that apply.

Options: 
Kenyan or Nigerian political/social problems / Global political/social/cultural problems  /  
Western political/social influence / 
Women/feminism / 
Men’s behavior / 
Economic/status pressure / 
Mental health/emotional struggle / 
No clear problem is identified / 
Other","Q8a. If other, specify the problem.
Open text","Q9. What solution is being proposed? Choose all that apply.

Options: 
Social or political change / 
Assert dominance/control / 
More wealth/status / 
More self-discipline/fitness / 
More emotional growth/healing / 
More equality/respect for men / 
More equality/respect for women / 
Building community / 
No clear solution / 
Other","Q9a. If other, specify the solution.
Open text","Q10. How would you characterize the communication mode of this content? Choose all that apply.

Options: 
Advice/instruction / 
Personal story / 
Commentary/opinion / Debate/argument / 
Humor/satire / 
Motivational speech / 
News/telling facts / 
Other","Q10a. If other, specify the communication mode.
Open text","Q11. Which audience needs does the content aim to fulfill? Choose all that apply.

Options: 
Entertainment/escapism / Information seeking / 
Connection/social interaction / 
Self expression/identity construction / 
Status seeking / 
Documentation of events / 
None of these apply","Q12. How does the content support its claims or messages?

Options: 
Generalizations about men/women / 
Personal experience / 
Stories about men/women / 
Cultural/social observations / 
Facts/statistics / 
Moral/religious claims / 
Mixed / 
No support / 
Other","Q12a. If other, specify how the content supports its claims.
Open text","Q13. How are the claims justified?

Options: No justification / 
Anecdotal examples / 
Presented as common sense / 
References data / 
References religion/tradition / 
References external sources, such as other influencers / 
Other","Q13a. If other, specify how the claims are justified.
Open text","Q14. What is the general sentiment toward men?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned
","Q15. What is the general sentiment toward women?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned","Q16. What is the general sentiment toward traditional gender norms?

Options: 
Negative / 
Positive / 
Mixed / 
Neutral / 
Unclear / 
Not mentioned","Q17. Does the content use fear or threat to help drive the message home?

Options: Yes /
Somewhat / 
No","Q18. Does the content include any calls to action to the audience?

Options:
 Yes / 
No","Q18a. If yes, what kinds of calls to action are included? Choose all that apply.

Options: 
Calls for audience to like the content / 
Calls for audience to share the content / Calls for audience to follow the speaker on social media / 
Calls for men to follow more traditional gender norms / 
Calls for men to follow more equitable gender norms / 
Calls for women to follow more traditional gender norms / 
Calls for women to follow more equitable gender norms / 
Calls for politicians or social figures to do something / 
Calls for audience to vote in a different way / 
Other","Q18b. If other, specify the call to action.
Open text"
RIX-085,Onyango on the universality of male emotional suppression he sees from his BBC feature feedback,"I was recently featured on the BBC. Let me tell you, you know, like they translate these stories to different languages. And, man, men from South America, men from the deepest places of this earth reaching out to me saying, you know what? I do not think I have the courage to express myself like you do in my own community. This is not just an African man's thing. This is a global man's thing. Men are struggling all over the world to talk, just talking.",Yes,Use of all CAPS,,Mental health,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,No,,,Mental health/emotional struggle,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Not mentioned,Negative,No,No,,
PHIL-016,Philip's closing narration after Episode 1,"I came to a sobering conclusion. FGM is in essence, a business. Once a girl is cut, she's marketed as ready for marriage. Fathers profit, the cutters profit, and this cycle of violence continues unchecked. I strongly urge our government to mandate medical professionals to treat FGM with the same urgency they ruled a gunshot wound.",No,,,Dating/marriage; Money/status,,Interview/conversational content,,No,,,,,Kenyan or Nigerian political/social problems,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Not mentioned,Negative,No,Yes,Calls for politicians or social figures to do something,
PHIL-020,Philip questions the community on whether daughters are seen as assets,"Do you think that the community has not put... How do you say value in Swahili? Value in girls? Because, as you explained, if I do not have cows or properties, but I have a daughter. Is it that we do not value the girl child. Because if there are any problems, the last option I have is that daughter. Instead of her being seen as gold, you understand? Why is it that way? Is it tradition or what? Why is it an option that a child can be used to do away with their poverty.",Yes,Compelling question,,Family/children,,Commentary/reaction content,,"Yes, implicitly",Mixed/unclear,No,,,Economic/status pressure,,No clear solution,,Advice/instruction,,Information seeking,Moral/religious claims,,References religion/tradition,,Not mentioned,Not mentioned,Negative,No,No,,
PHIL-021,Philip questioning a survivor about how she ended up in early marriage,How did you end up in a marriage while so young? Okay. What challenges did you face in marriage. For example?,Yes,Compelling question,,Dating/marriage,,Interview/conversational content,,No,,,,,No clear problem is identified,,No clear solution,,Other,Interview question,None of these apply,No support,,No justification,,Not mentioned,Not mentioned,Not mentioned,No,No,,
PHIL-026,Philip introducing the Busia episode by explaining what drew him there,"Thank you very much for welcoming me here. Mary, thank you so much for welcoming me here. My name is Philip Karanja, also known as Njeri's father. And the reason we have come here is because when I am in Nairobi watching the news, I always see cases of child defilement and a lot of the time the reports come from this side of Busia.",No,,,Family/children,,Interview/conversational content,,No,,,,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
PHIL-039,Philip reflecting - at Richard Njau's prompt - on how his family insulated him from Dandora's violence,(In response to Richard noting that the insulation of love within Philip's family made it a safe space despite the violence outside.) Let me tell you if there's one thing my dad used to beat me up a lot about was me going out to the estate to play.,No,,,Family/children; Social issues,,Interview/conversational content,,"Yes, implicitly",More regressive / traditional / restrictive,No,,,Global political/social/cultural problems,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Unclear,Not mentioned,Unclear,No,No,,
KIBE-005,"Kibe explains why he quit Kiss FM - 'too much female energy, too much bullshit' - specifically the sexual harassment trainings run by HR","So every now and then, they bring somebody to talk to you about sexual harassment. Like that is a real thing. So I went for one of those trainings. I was like, why why we're grown-ups? Why are we being taught about sexual harassment? This is our children sitting down like this to be taught about sexual harassment. I'm a grown-up. I know what the consequences are to everything. You're not going to police my life.",Yes,Shares something sexual,,Family/children,,Interview/conversational content,,No,,,,,Kenyan or Nigerian political/social problems,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Unclear,Not mentioned,No,No,,
KIBE-037,Kibe tells a story about planning a lunch with married friends who cancelled because their wives wanted them home - he critiques this.,"No, your allegiance is to your word as a man. Not to human beings. It's to your word as a man. Why did you agree to this? Plans can change. Yeah. Because you're a woman. You could wake up. You're a woman. You could wake up this morning and tell me war was not for women because women change their minds all the time.",Yes,Compelling question,,Dating/marriage,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Mixed/unclear,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Mixed,Negative,Unclear,No,No,,
KIBE-053,Kibe articulates his view of what women are 'for' - his framing extends to a woman in the room with them,"What is a woman telling you? Women are for good times, Jagero. Like when I saw this chick you are with here. I immediately, I was like, this is good times. She's waiting. She's ready. It's just that her feminism cannot allow her. But she knows me and her would have great sex. She knows. I mean, she can tell. She can feel it.",Yes,Compelling question,,Dating/marriage,,Interview/conversational content,,No,,,,,Women/feminism,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Negative,Positive,No,No,,
KIBE-055,"Kibe sets up his argument that women's sexual desire is purely physical, independent of any actual man","Women don't spend on anything apart from their own lust. And their lust has nothing to do with men. Continue, Jagero.",No,,,Gender issues,,Interview/conversational content,,No,,,,,Women/feminism,,No clear solution,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Not mentioned,Negative,Not mentioned,No,No,,
KIBE-058,Kibe distinguishes how he relates to women - particularly sex workers - versus 'girlfriends',"Me and women have a very good relationship, especially me and prostitutes. We love each other. I love my prostitutes. I love my hoes. You don't decide who your hoe is going to be. You let God decide that. So if this evening I go and find myself somewhere where women are giving themselves away. Whom am I? So should I reject God's matters? And God is the one who raised this girl until she reached 20 years.",No,,,Dating/marriage,,Interview/conversational content,,"Yes, implicitly",More regressive / traditional / restrictive,No,,,Women/feminism,,No clear solution,,Personal story,,Self expression/identity construction,Facts/statistics,,References data,,Not mentioned,Unclear,Not mentioned,No,No,,
KIBE-067,Kibe describes how a son should be able to escalate to his father if his mother oversteps,"Your mom is not supposed to back orders at you anymore. You're a man. Women are not allowed to back orders at men. So your mom had to talk to you the way she talked to your your father. Because if she doesn't, then you can go to your dad and tell him, 'Hey, can you straighten out your bitch?' Because that we are men. So your mom cannot because she's not my woman.",No,,,Family/children,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to be emotionally open,,Women/feminism,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Negative,Positive,No,No,,
KIBE-069,Continuation of Kibe's explanation for why his extended family fell apart,I mean it's just the devil. The devil came in the details. We started listening to the women. So the women started leading and when women lead every woman wants to lead because they don't understand what leadership is and they are just fighting each other.,Yes,Shares something surprising,,Gender issues,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Not mentioned,Negative,Positive,No,Yes,Calls for men to follow more traditional gender norms,
1976943608214212735,https://x.com/amerix/status/1976943608214212735,"Men, Don't ignore a woman's past. Her past never left. Her past is part of her present. Society tells you ""body count doesn't matter."" Lies. Body count matters. The more men in her past, the less peace in your present. #MasculinitySaturday",Yes,Shares something sexual,,Gender issues,,Commentary/reaction content,,"Yes, implicitly",More regressive / traditional / restrictive,No,,,No clear problem is identified,,No clear solution,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Neutral,Unclear,No,No,,
1977034206967378054,https://x.com/amerix/status/1977034206967378054,"Men, Don't prove yourself to women. Don't justify your standards. Be a man who evolves and grows in abundance, Don't beg for loyalty, but inspire it, Power in a relationship speaks for itself. A man with power doesn't chase women, but women chase him. #MasculinitySaturday",No,,,Dating/marriage; Gender issues,,Motivational/self-help content,,"Yes, explicitly",Mixed/unclear,Yes,Men need to improve themselves,,No clear problem is identified,,Other,Vague ideas about growing and power,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Neutral,Unclear,No,Yes,Other,Men should evolve and grow
2035227655516061989,https://x.com/amerix/status/2035227655516061989,"Men, Before you marry a woman, Ensure you own your first wife, — LAND. Own a piece of soil, before marrying someone's daughter. #MasculinitySaturday",No,,,Dating/marriage,,Motivational/self-help content,,"Yes, implicitly",Mixed/unclear,Yes,Men need to provide/succeed,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Unclear,Positive,No,Yes,Calls for men to follow more traditional gender norms,
2040452017219310007,https://x.com/amerix/status/2040452017219310007,"Men, You will hear some unmarriageable woman here on X say: ""A man has hands too, he should cook."" Didn't you have hands when the MAN was: • Wrestling a snake that slithered into the house? • Fixing sockets, bulbs, pipes and sink? • Changing tyres? • Chasing an intruder? • Slashing the compound? • Putting off fire? • Fixing a leaking roof? damn fool woman! Respect a man's roles or remain crying in your mother's house as a single, desperate, unmarriageable woman. #MasculinitySaturday",Yes,Shares something surprising,,Family/children,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Mixed/unclear,,No clear problem is identified,,Assert dominance/control,,Advice/instruction,,Information seeking,No support,,No justification,,Positive,Negative,Positive,Somewhat,Yes,Calls for men to follow more traditional gender norms,
2046942539295424701,https://x.com/amerix/status/2046942539295424701,"A woman can leave a caring, compassionate, loving man who is also a hardworking present father, accuse him of ""cheating"" only to go and become a second or third wife or a side chick of a man who doesn't care.",No,,,Dating/marriage,,Commentary/reaction content,,No,,,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Negative,Not mentioned,No,No,,
2047926330331684873,https://x.com/amerix/status/2047926330331684873,"Men, How to revenge a cheating wife: • End the relationship • Disconnect from her and her relatives • Focus on your work • Approach more women • Never look back You may forgive, but don't forget. #MasculinitySaturday",No,,,Dating/marriage,,Interview/conversational content,,No,,,,,No clear problem is identified,,More wealth/status,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Neutral,Unclear,Not mentioned,No,Yes,Other,Calls for men to improve themselves
2047971502197195023,https://x.com/amerix/status/2047971502197195023,"Men, Where children are present, Be the sober one. Avoid drama when separating from a cheating wife. She will be chaotic using the children for emotional blackmail. Don't tell the public. It is not a company announcing its insolvency to shareholders. #MasculinitySaturday",No,,,Dating/marriage,,Motivational/self-help content,,"Yes, implicitly",Mixed/unclear,No,,,Mental health/emotional struggle,,Other,Be in control and avoid drama,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Positive,Negative,Not mentioned,No,Yes,Other,Calls for men to be in control and avoid drama
2048054872243618116,https://x.com/amerix/status/2048054872243618116,"Men, It is easy to say, ""If a woman with whom I have children cheats, I will chase her away."" These are simps saying it. They talk tough behind the keyboard but back in their houses they coil like millipedes. Do you think you will just wake up and chase her? She will report you to your employer and you will lose your job. You will be arrested for assault and end up in prison. Be tactical and intentional. Be strategic and wise. Use 48 Laws of Power | Law 22. Your exit plan from a chaotic marriage was written the day you married her. If you didn't have the exit plan, you will suffer in those chaos. This post is for MEN, not boys. #MasculinitySaturday",No,,,Dating/marriage,,Motivational/self-help content,,"Yes, implicitly",Mixed/unclear,No,,,Kenyan or Nigerian political/social problems,,No clear solution,,Commentary/opinion,,Information seeking,Facts/statistics,,References data,,Mixed,Negative,Not mentioned,No,Yes,Other,Be prepared and have an exit plan
KIBE-036,Joab asks Kibe why he himself got married. Kibe gives a candid answer.,"Yeah. I wanted to have sex. And then I was in church. So for me, it was a license to have sex. That's what people in church do. They get married so they can have sex. So that God can rubber stamp your DMs when you're having sex. That's why people get married. But take away the need for sex for a man. There's no marriage.",No,,,Dating/marriage,,Interview/conversational content,,No,,,,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Unclear,Not mentioned,Not mentioned,No,No,,
KIBE-088,Kibe presses Joab to justify why a man would cry at his mother's funeral - frames crying as feminine hormones,I'm not a woman. My emotions don't take over. I can handle death. Why can't I handle death? Why am I being unable to process death to a point where I'm crying?,Yes,Compelling question,,Mental health,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,No,,,No clear problem is identified,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Unclear,Negative,Positive,No,No,,
RIX-065,Onyango's neuroscience-informed framework for breaking inherited masculine violence,"Your brain is a simulation machine. It repeats patterns. Yeah. Our behaviors become behaviors because they are patterns of things that were done over and over that we picked up from. That's why you see children wearing their parents' shoes. They see their parents do this. We learn from what we see, right? And because I wanted a different life for myself, for my future, for the future communities I wanted to create, it meant I had to stop my brain from simulating the violence I was taught, the violence I was conditioned to, and create a new brain for myself. And that also feels like building another world because of the energy it takes.",No,,,Family/children; Social issues,,Interview/conversational content,,No,,,,,Global political/social/cultural problems,,More emotional growth/healing,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
EDDY-005,Final closing message - Eddy directly tells men to show up for their children regardless of internal struggle,"After all is said and done, get close to your children. You don't have to feel strong and courageous to do this. Children need their fathers regardless what dad is going through inside. One of the gifts I'd like to give to my children is to demonstrate to them that you can recover from failure and keep moving.",No,,,Family/children,,Motivational/self-help content,,"Yes, implicitly",More progressive / equitable / expansive,Yes,Men need to improve themselves,,No clear problem is identified,,More emotional growth/healing,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Unclear,Not mentioned,Negative,No,No,,
EDDY-017,Eddy frames male self-care as central to mental health,To be taken care of by just being self compassionate about about yourself. We need also to to to worry about ourselves. We need to take care of ourselves our well-being self care is very important.,No,,,Mental health,,Motivational/self-help content,,"Yes, implicitly",More progressive / equitable / expansive,Yes,Mixed/unclear,,No clear problem is identified,,More emotional growth/healing,,Advice/instruction,,Information seeking,No support,,No justification,,Neutral,Not mentioned,Negative,No,Yes,Calls for men to follow more equitable gender norms,
EDDY-023,Eddy answers Eric's question about how men should support friends going through crisis,It could start by having interest about your friends. And not interest about where are we going to have our next beer not having interest of where where are we going to watch the next Formula 1 race. But it could go deep down to the point where you need to you you and there are ways of doing it. We also need to be able to reciprocate to it cause I might be a very very good friend and I'm concerned about you but you do not want to open up. And there's no way I'll be your friend and you're going through something and I if I'm honest with myself as your friend not want to help you.,No,,,Friends/socializing,,Interview/conversational content,,No,,,,,No clear problem is identified,,No clear solution,,Advice/instruction,,Information seeking,Facts/statistics,,References data,,Neutral,Not mentioned,Negative,No,No,,
EDDY-035,Eddy explains why men cannot share their emotional reality with each other,"We are wired, of course by the society, how we've been brought up, not to show these emotions. Unfortunately, we do not know how to be vulnerable. A big general, and a very sizable number of us men do not understand how to embrace, and that's why you get the case of toxic masculinity coming into place. And you will be suppressing all these emotions. And these emotions should actually be working for us. Our vulnerability should is supposed to work for us, not against us.",No,,,Money/status,,Interview/conversational content,,"Yes, explicitly",More progressive / equitable / expansive,Yes,Men need to be emotionally open,,No clear problem is identified,,More emotional growth/healing,,Advice/instruction,,Information seeking,Generalizations about men/women,,Presented as common sense,,Neutral,Not mentioned,Negative,No,No,,
EDDY-055,Eddy on how he made his series of bad decisions during the dark season,I made wrong decisions. Wrong business decisions that's why I got into debt. I got distracted that's why my marriage collapsed. I let down my fatherhood responsibilities being away. So it was really a collapse of everything and then at the middle of it I got something called Bell's palsy. So all that all that put together everything just came tumbling down. I just I don't know how I got through it.,No,,,Dating/marriage; Money/status,,Commentary/reaction content,,No,,,,,No clear problem is identified,,Assert dominance/control,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
RIX-003,Continuation - Onyango explaining how chronic male trauma manifests as violence and irrational behavior,When you are in traumatic situations or traumatic situations for a long time it becomes chronic it means this part of your brain is overworking the part of your brain that just wants to keep you alive so it means you don't often think well or think rationally you can do things or say things that you regret or you want to be violent and stuff like that.,No,,,Mental health,,Commentary/reaction content,,"Yes, implicitly",More progressive / equitable / expansive,No,,,No clear problem is identified,,More emotional growth/healing,,Advice/instruction,,Information seeking,No support,,No justification,,Neutral,Not mentioned,Negative,No,No,,
RIX-018,Onyango recounts the 2015 confrontation he organized with his parents - and the pivotal statement his father made,When it was my turn to talk to dad he told me things that I I think also even retraumatized me. But then as we were talking this man asked me a question that also changed my life he said I don't come to you with my problems because you think I'm weak you know and that's a very powerful statement to come from any man and that's that line sank into me like wine my friend. This man who I've lived with 25 years first of all what makes him think that I don't already know his weaknesses you see. What is this idea of him showing up as a perfect parent and he's already making the mistakes and we are suffering from them is this denial or what's going on around here?,No,,,Family/children,,Interview/conversational content,,"Yes, implicitly",More progressive / equitable / expansive,No,,,No clear problem is identified,,More emotional growth/healing,,Personal story,,Self expression/identity construction,Facts/statistics,,References data,,Neutral,Not mentioned,Negative,No,No,,
RIX-046,Onyango describes his ongoing confusion about his father as a person,"I had been asking so many questions about dad because he seemed like a very strange person to me. You know, the violence we grew up in was intensely insane.",No,,,Social issues,,Interview/conversational content,,No,,,,,Global political/social/cultural problems,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
RIX-047,Onyango on the moment his father pivoted from search to accusation,It seemed he had misplaced this text and I'm like Dad no I've I've not seen that book. He asks you this question which if an African parent asks you you have nowhere else to go. You know can the house help steal a book? Your uncle can he steal a book? You're the only person going to school here. Then he's like produce that book and it was interesting how suspicion moved to accusation.,No,,,Family/children,,Interview/conversational content,,No,,,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Unclear,Not mentioned,Negative,No,No,,
RIX-076,Onyango describes setting up a peer support community for people reaching out to him,"I set up a 200-member mental health support group online. It's just a WhatsApp group. I made a call on my socials and people reached out, like 200 people reached out. So, I opened two WhatsApp groups and I told them, 'Guys, look, nobody knows everything here. So, we are developing a community. A community that is like a village. All of us are here, all of us are important. All of us are creating content. Live as if you're living in a village, the way you'd want your village to run.'",No,,,Mental health,,Interview/conversational content,,No,,,,,Mental health/emotional struggle,,More emotional growth/healing,,Personal story,,Self expression/identity construction,Facts/statistics,,References data,,Unclear,Not mentioned,Not mentioned,No,Yes,Other,"Live as if you're living in a village, the way you'd want your village to run."
PHIL-006,Philip's framing of the broader violence-against-women picture,"Over 51,000 women are killed every year by an intimate partner, or family member. That's about 140 women in a day. I quickly realised that Femicide is at the end of the long chain of SGBV. That has gone unchecked in our society for a long time.",Yes,Shares something violent or gross,,Dating/marriage,,Commentary/reaction content,,"Yes, explicitly",More progressive / equitable / expansive,No,,,Women/feminism,,No clear solution,,Commentary/opinion,,Information seeking,Facts/statistics,,References data,,Unclear,Neutral,Negative,Yes,Yes,Calls for men to follow more equitable gender norms,
PHIL-010,Philip responds to police reports of fathers raping their daughters,"I think I still have a difficult time accepting some of the explanations. Because, I don't think there's a way I can look at my daughter, and one day think of her as my wife.",No,,,Dating/marriage,,Commentary/reaction content,,No,,,,,Other,Fathers raping daughters,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Negative,Unclear,Not mentioned,No,No,,
PHIL-014,Philip questions community sensitization and policy enforcement,"So what are some of the challenges you are having in terms of, curbing this thing here locally? Judy, let me throw this back at you. Do we have enough policies? Is enough being done by our government?",No,,,Social issues,,Interview/conversational content,,No,,,,,Kenyan or Nigerian political/social problems,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
PHIL-015,"Philip honoring Dorcas, who runs a rescue center, before asking how she copes","Of all of us who are seated here, I do not think there is anyone who has seen the horrors you have witnessed. And first of all, mentally, how do you deal with what you see every day? And finally, is there a way out? Can we put an end to FGM, and early childhood marriage?",No,,,Dating/marriage,,Interview/conversational content,,No,,,,,Global political/social/cultural problems,,No clear solution,,Advice/instruction,,Information seeking,No support,,No justification,,Not mentioned,Not mentioned,Not mentioned,No,No,,
PHIL-023,Philip pushes interviewees to imagine an unconstrained scenario for ending SGBV,"How can we end SGBV cases in. My question to you is, if today, money was not a problem, you have no problem with money, the law is on your side, politicians are on your side, everything is on your side. How can we end SGBV cases in Kwale?",No,,,Money/status,,Interview/conversational content,,No,,,,,Economic/status pressure,,No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
PHIL-031,Philip's most personal moment in the finale - admitting Busia broke him,"What Busia has done to me, I grew up in a very difficult part of this country, in the ghetto, like in the pits. And in my head I've always told myself, I'm a hard guy. But Busia has broken me. Parts of me I didn't even know that existed. And after this conversation and the conversations I've had in Busia, I don't think I'll ever be the same again. I don't think I'll ever see the world the same again.",No,,,Mental health,,Commentary/reaction content,,No,,,,,Other,"Difficulty of growing up in Busia, a city in Kenya",No clear solution,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Not mentioned,Not mentioned,Not mentioned,No,No,,
KIBE-011,"Jagero pushes back, pointing out women CEOs, engineers, doctors who make serious decisions. Kibe responds.","I I I don't I don't know I don't know who those people are. This world is run by men. So you can get in your imagination those but they're not real. These are jobs we give them. These in in CSR. If I was honest, I would rather give that job to a man. Yes, men work harder. Men make men work harder and they work longer and they complain less. But they are extremely disagreeable, meaning they'll do a better job. Because men are disagreeable. But women are agreeable. So women will run your company into the ground.",No,,,Money/status,,Interview/conversational content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to be emotionally open,,Women/feminism,,More equality/respect for men,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Negative,Positive,Somewhat,No,,
KIBE-025,Joab asks how men can turn off the 'noise' in their lives. Kibe answers - his path is through confronting mothers as the source of damage.,"Most of most of the the damage that is done to us as human beings is done by our mothers. And that is done because there's no protection from the father. So when the father is in the picture, he's supposed to protect the the children against what the mom would do to the kids. So you find kids who are raised by their mom alone without the presence of the father or at least the influence of the father. They tend to hate both parents. So you start first with your mother because your mother is one who is in direct contact with you. But once you forgive her, then you realize you've been carrying around all this for all these years, yet your biggest bully was your mother.",No,,,Family/children,,Commentary/reaction content,,"Yes, implicitly",Mixed/unclear,No,,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Neutral,Negative,Not mentioned,Yes,No,,
KIBE-027,Kibe continues pushing his argument about gender differences - extending it from physical sports to all domains,"The the place where women excel is in getting babies, okay? And raising them. That's the only thing the man cannot do. Everything else the woman falls short of what the man can do. It doesn't matter which discipline. It doesn't matter what it is you say. Show me one sport where women do better than men.",Yes,Compelling question,,Fitness/self-improvement,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to improve themselves,,No clear problem is identified,,More self-discipline/fitness,,Personal story,,Self expression/identity construction,Personal experience,,Anecdotal examples,,Positive,Negative,Positive,No,No,,
KIBE-031,Joab reads from Kibe's book - 'Indecision is weakness' - and asks what's wrong with men being raised in 'an environment of feelings.',"You could tell the boy who was coming from who was a mama's boy. The word mama's boy existed for a reason. He was pumpered by the mother. You can be pumpered, but when at the playground, you're a beast. You're weak. You're a beast. But this guy in the playground, he's weak. He even plays with the girls. Because of who? Because of mama.",No,,,Family/children,,Commentary/reaction content,,"Yes, explicitly",More regressive / traditional / restrictive,Yes,Men need to dominate/lead,,No clear problem is identified,,No clear solution,,Commentary/opinion,,Information seeking,No support,,No justification,,Neutral,Negative,Positive,No,No,,
