text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
the only place men dominate is football stadiums,0,0.0,2025-11-12T09:45:34.000Z,_owuor_brain_,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7097677580304679941,7571772725066629900,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a75c34b7864f071e2ab74f9a274480fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3f9924b&x-expires=1775620800&x-signature=vj6xIAXJ%2B%2FYK0UsCgOAu05Dh%2B6k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,the only place men dominate is football stadiums,the only place men dominate is football stadiums,v2,8,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
"true dat man
big up your self",0,0.0,2025-11-12T22:35:47.000Z,user78182411704974,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7393745100314608645,7571971225913033483,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cbeab7f5f7fd42f8d8160a876cd0eb0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=39016a9a&x-expires=1775620800&x-signature=rBLd5HYKH7jhYE%2BOHWeFRsLQDzE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,"true dat man
big up your self",true dat man big up your self,v2,7,True,True,True,False,False,False,False,False,False,True,substantive_v2_signal
Who needs to be validated when you will end up getting used,0,0.0,2025-11-12T20:16:47.000Z,kitchendesigner54,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7044829146920305666,7571935033162810123,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7275988753cc04e32b574bb5ccea4f73~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15868c36&x-expires=1775620800&x-signature=V5fxGleZkhOXPyd6k64expD5HSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Who needs to be validated when you will end up getting used,who needs to be validated when you will end up getting used,v2,12,False,True,True,False,False,False,False,False,False,True,substantive_v2_len
and what else does a man gain in clubbing other than unnecessary bills,0,0.0,2025-11-11T17:27:21.000Z,credibleinnovations,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7061318211241116677,7571519855003534092,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/080fd60d74afa264db95c6238112bbf5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e443ac15&x-expires=1775620800&x-signature=PwGnFXXakLi32gf4ZHKWRX8qeS4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,and what else does a man gain in clubbing other than unnecessary bills,and what else does a man gain in clubbing other than unnecessary bills,v2,13,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
I quite clubing in 2008 juu wueeh I suffered na nikajiita mkutano,0,0.0,2025-11-11T17:29:58.000Z,vck21252,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7251615144001569797,7571520789347517240,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f1435468efaa3bb05560952d4696ffd6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f8c3a815&x-expires=1775620800&x-signature=T%2FZAhcyfjczv6LAD7GYl2RYGSIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,I quite clubing in 2008 juu wueeh I suffered na nikajiita mkutano,i quite clubing in 2008 juu wueeh i suffered na nikajiita mkutano,v2,12,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
there are this clubs for men only and let me tell u they are peaceful,0,0.0,2025-11-11T19:26:49.000Z,kym.kym35,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7356670217450718214,7571551452881486648,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/10d2576a42d0e6dfc73b82ff7c32a0e6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=16281b0a&x-expires=1775620800&x-signature=yaf%2BqzA5imCWv1%2FoL4cVwkOQTY0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,there are this clubs for men only and let me tell u they are peaceful,there are this clubs for men only and let me tell u they are peaceful,v2,15,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
i personally so far sifanyi vitu hazina faida,0,0.0,2025-11-11T17:11:06.000Z,dkdavies34,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7160386435237200902,7571516464802677515,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8a1b6ff599a4ee70ac23f9d51aeb1150~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b5290939&x-expires=1775620800&x-signature=MEQuRqPEIaDbYBGqNLDps%2BAqvjQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,i personally so far sifanyi vitu hazina faida,i personally so far sifanyi vitu hazina faida,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
bro Kikuyu men wengi walai drugs zitatumaliza that the bitter truth unaigia shopping centre unapata mavijana wamelala tu uko ulevi na ni saa nne mrng,0,0.0,2025-11-11T19:40:44.000Z,kessign,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7411525705169454085,7571555038881055544,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2fc37e00636b3c4e068de132fa39b92b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=378df524&x-expires=1775620800&x-signature=JNVjO%2F5R3hFWmCAonc5SO%2F6YnSs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,bro Kikuyu men wengi walai drugs zitatumaliza that the bitter truth unaigia shopping centre unapata mavijana wamelala tu uko ulevi na ni saa nne mrng,bro kikuyu men wengi walai drugs zitatumaliza that the bitter truth unaigia shopping centre unapata mavijana wamelala tu uko ulevi na ni saa nne mrng,v2,25,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
one year no clubbing no church na vacation just me and me alone,0,0.0,2025-11-11T17:46:12.000Z,www.nush,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7387770748440577030,7571524832052527883,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/d2c9b947e32e305e4ca139f41df2e35a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0140ae7c&x-expires=1775620800&x-signature=yf415n2VxAYg2BuGo5KusF7uxkY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,one year no clubbing no church na vacation just me and me alone,one year no clubbing no church na vacation just me and me alone,v2,13,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
I saw you at 213 lavington siku ingine,0,0.0,2025-11-11T17:20:33.000Z,soniakithinji,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7083258019190457350,7571518932973273868,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/5b1d3dc2f9af76279e2866c5aece6251~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7da7d1db&x-expires=1775620800&x-signature=uMt1EfeJHcOSrhFOSlX%2F%2BglL9%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,I saw you at 213 lavington siku ingine,i saw you at 213 lavington siku ingine,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
They have learnt no one is coming to rescue them,0,0.0,2025-11-11T17:33:15.000Z,johnnjuru320,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7411182876224619525,7571521358204896056,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/df9d3811e33a66396d558a9172ccab5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d17ad525&x-expires=1775620800&x-signature=ZdajetlvQe%2FW5ukjARDnNcJ43Ac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,They have learnt no one is coming to rescue them,they have learnt no one is coming to rescue them,v2,10,False,False,True,True,False,False,False,False,False,True,substantive_v2_len
we are just tired of partying and wasting money while getting it breaks our backs it time to do something else,0,0.0,2025-11-11T17:01:24.000Z,florapro3370,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7397775777041843206,7571513130461037323,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/1443a0f18f0a3471f73b243e81c746dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=78737e28&x-expires=1775620800&x-signature=ie79EjBqwfZG64WFflh4A0sB2sY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,we are just tired of partying and wasting money while getting it breaks our backs it time to do something else,we are just tired of partying and wasting money while getting it breaks our backs it time to do something else,v2,21,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
am comfortable being at home,0,0.0,2025-11-11T18:00:23.000Z,collince627,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7433414071338157061,7571529178222117644,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/92b8981dea6b6331e4f687d0883af7d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2807a720&x-expires=1775620800&x-signature=tlEKlVFg5A4%2FT%2ByHpTOFgpo%2FuEI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,am comfortable being at home,am comfortable being at home,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
first men are worried about better tomorrow,0,0.0,2025-11-11T18:02:04.000Z,user6765100527,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7407123978243949573,7571529633196507960,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/69e49d998642127ac861ead889d682e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94609914&x-expires=1775620800&x-signature=yC%2Bc9wEMrB9LFbF2rtS9N8amLKc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,first men are worried about better tomorrow,first men are worried about better tomorrow,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Men have chose peace and number 2 chasing the bag,0,0.0,2025-11-11T11:52:31.000Z,theruler2004,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6938265276892234758,7571434370558329611,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/741183c1c4eda8490fdfc3c6bc87878e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e6b3e820&x-expires=1775620800&x-signature=SozrG1U8WGEM2YL5keqB6VMr4WU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Men have chose peace and number 2 chasing the bag,men have chose peace and number 2 chasing the bag,v2,10,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
men are building legacy more than Energy,0,0.0,2025-11-11T20:10:32.000Z,josephmachariam15,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7500466088183137298,7571562713518015243,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/19ba996332f2163379262c63fd5de397~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c0274ed&x-expires=1775620800&x-signature=8ZoymJiN33TwvMVqSFcrC1VBCMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,men are building legacy more than Energy,men are building legacy more than energy,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
I respect what have said here Eddy,0,0.0,2025-11-11T20:22:38.000Z,mseewaburger,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7351587786509894657,7571565828061266700,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d9a86739ec131086f0288edfe1d60e9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74fa90d6&x-expires=1775620800&x-signature=WOu0uWAvQoLb5jtU4cLblUY0h%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,I respect what have said here Eddy,i respect what have said here eddy,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Peace and purpose led life is fulfilling than hizo chaos na sherehe za takataka,0,0.0,2025-11-11T20:25:29.000Z,user47770961333356,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7497325839136277509,7571565966577763084,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=352e3ce0&x-expires=1775620800&x-signature=B9qHnwOL9GLf%2FJKgdpVm1Zfjh7o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Peace and purpose led life is fulfilling than hizo chaos na sherehe za takataka,peace and purpose led life is fulfilling than hizo chaos na sherehe za takataka,v2,14,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
men choosing themselves is finally being felt all round,0,0.0,2025-11-11T18:10:03.000Z,dg_kimathi,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7086162832467543046,7571531682571141895,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ce7a4619d69617c2e37cb352278740f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d1ff429&x-expires=1775620800&x-signature=%2BE%2BbeOPqn5thAyxrqcoCQew1X6g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,men choosing themselves is finally being felt all round,men choosing themselves is finally being felt all round,v2,9,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
samidoh aliliza boys wako wapi,0,0.0,2025-11-11T15:21:51.000Z,user90929011668813,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7130124934113838085,7571487746322776843,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e8ed2d41&x-expires=1775620800&x-signature=FYpSgUZpLb3%2Fu%2BDoqzqOhqsoymI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,samidoh aliliza boys wako wapi,samidoh aliliza boys wako wapi,v2,5,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
siku hizi tunachania kwa hao kwa gari na maboiz na takeaways,0,0.0,2025-11-11T18:49:24.000Z,serjustus,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6749515571975160837,7571541826746794764,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7c68efd6de59d5a632e9bc2e55177c76~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bb64286a&x-expires=1775620800&x-signature=xqUAgEQMXYy%2BuYRzE1vIxLKMINE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,siku hizi tunachania kwa hao kwa gari na maboiz na takeaways,siku hizi tunachania kwa hao kwa gari na maboiz na takeaways,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
I saw a lady Twitted that nowadays a lot of men are turning conservative while the ladies turn liberal and it turns out to be true,0,0.0,2025-11-11T16:40:27.000Z,knight.hunter58,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7410401828767040518,7571508590230897419,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/40fed22513fd2449871346eec7d1f7fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68a04b17&x-expires=1775620800&x-signature=Qr4D1nY7oeg0BG1qgkDoFjAl1dA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,I saw a lady Twitted that nowadays a lot of men are turning conservative while the ladies turn liberal and it turns out to be true,i saw a lady twitted that nowadays a lot of men are turning conservative while the ladies turn liberal and it turns out to be true,v2,26,True,True,True,False,False,False,False,False,False,True,substantive_v2_len
boy child empowerment will bring back them,0,0.0,2025-11-12T02:14:42.000Z,ckwesley,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6923613486400766982,7571656551555924747,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7333664573993517077~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c7ca3c2&x-expires=1775620800&x-signature=NupEmR2LisOgUPosv2l1Q9GQHX8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,boy child empowerment will bring back them,boy child empowerment will bring back them,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
this is my truth now,0,0.0,2025-11-12T02:55:40.000Z,kothkiyombi,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7277683273768387590,7571667051149787916,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/242a870220bcbf9b4f32a876a77313a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89a15956&x-expires=1775620800&x-signature=AUvUgx%2FxJPiawoQ%2BWokYgt1PNOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,this is my truth now,this is my truth now,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
why are there so many opposite gender,0,0.0,2025-11-11T20:48:06.000Z,dandaniel.vlog,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7016912265955001349,7571572283690992401,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b6ff178aa77ceacec35a970710a900af~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3657f52&x-expires=1775620800&x-signature=ui9oTE%2BVqjBqfFBoPvTLUEwnOiw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,why are there so many opposite gender,why are there so many opposite gender,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Purpose led life is more better than applause,0,0.0,2025-11-11T20:34:26.000Z,whythirstafrica,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7172439102859756550,7571568879194735372,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4144d5570b663bb30fec2d769d25ee00~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c38e39c4&x-expires=1775620800&x-signature=snVbdjGBv0Kbpco6fY%2BmcJ09Pm0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Purpose led life is more better than applause,purpose led life is more better than applause,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Men have learnt no body is cooking to save them they have to stand for themselve,0,0.0,2025-11-12T03:22:00.000Z,muithiegeni94,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6862603012746937350,7571673857087095563,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/444047b8e7b61aac6f7f6b3b313e4d56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e13c4035&x-expires=1775620800&x-signature=SjD2MgVwP6RxZ2iNY5vrijOmYxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Men have learnt no body is cooking to save them they have to stand for themselve,men have learnt no body is cooking to save them they have to stand for themselve,v2,16,True,False,True,True,False,False,False,False,False,True,substantive_v2_len
Walking away from purple profile picture creatures brings peace of mind to me,0,0.0,2025-11-12T00:00:43.000Z,samisprito,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7127695490422064133,7571622023802487608,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/315d48557da8730029d83c37ef328dd4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ca9f6fea&x-expires=1775620800&x-signature=HbRP%2FImMia%2B74SqmSxQgOLA3Z3I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Walking away from purple profile picture creatures brings peace of mind to me,walking away from purple profile picture creatures brings peace of mind to me,v2,13,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
hawayuko mbali wako hapo kwa wines and spirits wanataka kukula pesa yao peke yao club tuliachia wababa,0,0.0,2025-11-12T03:58:31.000Z,bonniebosire,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6975075965539320837,7571683225208193803,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/33619a6a1c1cd74c9d9ee904713353a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9619fc46&x-expires=1775620800&x-signature=rxS9YKkjpX6r5oGIYpiLQ0JLZtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,hawayuko mbali wako hapo kwa wines and spirits wanataka kukula pesa yao peke yao club tuliachia wababa,hawayuko mbali wako hapo kwa wines and spirits wanataka kukula pesa yao peke yao club tuliachia wababa,v2,17,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
the fact that hata hakuna sherehe nimewahi enda,0,0.0,2025-11-12T05:16:17.000Z,josephkaranja834,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7325698775442654214,7571703269883364108,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d36d7ac08d5da6be4af726500e8029f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7ef685c1&x-expires=1775620800&x-signature=pICII1LO2UinvSvRjCMfyGKaIYY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,the fact that hata hakuna sherehe nimewahi enda,the fact that hata hakuna sherehe nimewahi enda,v2,8,False,False,True,False,False,False,False,True,False,True,substantive_v2_len
This is me this how i exactly feel,0,0.0,2025-11-12T05:17:41.000Z,moseskahura,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6883510314588095489,7571703599992423179,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/039febfd09e479a96ef578f23d33f0f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a331a98e&x-expires=1775620800&x-signature=2u021iH1eg5LAGHG2ePRsrLgiHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,This is me this how i exactly feel,this is me this how i exactly feel,v2,8,False,False,True,False,False,True,False,False,False,True,substantive_v2_len
even me I stopped loving someone daughters nowadays am investing in myself,0,0.0,2025-11-12T05:21:18.000Z,alfredmainak,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7402196605916840965,7571701162645111608,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/016834558e1b59e2dc0ebad45816091d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=974dd8ac&x-expires=1775620800&x-signature=XwhgkTMsP%2B3Xkw9epAcapDNTHhQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,even me I stopped loving someone daughters nowadays am investing in myself,even me i stopped loving someone daughters nowadays am investing in myself,v2,12,False,False,True,False,False,False,True,False,False,True,substantive_v2_len
ayiiiiaa wanaume awapatikani malaya mrudi kwa kilimo sasa,0,0.0,2025-11-12T05:22:38.000Z,gugah.media,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7293951226395264005,7571704890973668108,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/85c6c35e25def5b5a42091d6c607e026~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=162bad36&x-expires=1775620800&x-signature=ntXWP6rx4mhyO95B0%2B5%2BoFvmghE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,ayiiiiaa wanaume awapatikani malaya mrudi kwa kilimo sasa,ayiiiiaa wanaume awapatikani malaya mrudi kwa kilimo sasa,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Men walked away from various places since girl child was put first in the world so we decided to be at peace and attend men conference,0,0.0,2025-11-12T05:36:38.000Z,lampardmnare,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7083856728735024130,7571708536901092108,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9233c3745283a268fd41f4bad6e85659~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=74519f30&x-expires=1775620800&x-signature=b0sp%2F%2FMo73PjCw2CFW0ML9EopSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Men Are Not Missing. They Are Evolving!.csv.xlsx,text,Men walked away from various places since girl child was put first in the world so we decided to be at peace and attend men conference,men walked away from various places since girl child was put first in the world so we decided to be at peace and attend men conference,v2,26,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
