text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
having car is the same as having a woman,0,0.0,2025-07-21T07:32:34.000Z,gordonodidi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7366846738702009349,7529432522012083000,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7378444373842755589~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=930ef8ac&x-expires=1775613600&x-signature=F55LBLrdrpzAspEK%2Fq4XjYD1pNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,having car is the same as having a woman,having car is the same as having a woman,v2,9,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
unaeza kua na io gari na hauna ata sapa,0,0.0,2025-07-21T07:07:42.000Z,vijipaul8,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7212876081152934918,7529428303188722438,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a7eeb7764c6a8fade9acc906984cca62~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=abf99e54&x-expires=1775613600&x-signature=sPY0%2F24LPGNE14v5%2BgPdvfInQiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,unaeza kua na io gari na hauna ata sapa,unaeza kua na io gari na hauna ata sapa,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
"Sija heal Bado weeeh
as unemployed Kenyan that is just a stab",0,0.0,2025-07-21T08:19:59.000Z,67746ao,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7117586474515039238,7529445646315684614,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2c02aa1d5f9c15bdd24798278f15ae78~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62364bbb&x-expires=1775613600&x-signature=dK3egR97t3dn5M2QoDW5oZLXX%2Bg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,"Sija heal Bado weeeh
as unemployed Kenyan that is just a stab",sija heal bado weeeh as unemployed kenyan that is just a stab,v2,12,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
but I think he was trying to encourage people but he used a wrong example,0,0.0,2025-07-21T08:13:09.000Z,sonnie.the.bosslady1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7240913998227948549,7529445175740777222,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7316860676873502725~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=693b1579&x-expires=1775613600&x-signature=ml7Zne9ZtfBXv7w0a6EAKHVYh54%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,but I think he was trying to encourage people but he used a wrong example,but i think he was trying to encourage people but he used a wrong example,v2,15,False,True,True,False,False,False,False,False,False,True,substantive_v2_len
you look like black American,0,0.0,2025-07-21T09:13:55.000Z,mumbenor4g2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7144315882898293765,7529460879276966661,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,you look like black American,you look like black american,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
I was hoping he was joking,0,0.0,2025-07-21T05:33:22.000Z,usernamestar57,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6603724662575579142,7529404055173808912,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,I was hoping he was joking,i was hoping he was joking,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
tell him loud and clear,0,0.0,2025-07-21T09:44:29.000Z,judiecheruiyot,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6821969250673902598,7529468737129661189,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a1cd4fd8c8a6e23f51d83cb7203c7d3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2500a51d&x-expires=1775613600&x-signature=ms0EL6WNvcUoqauPkEgqd24Ank8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,tell him loud and clear,tell him loud and clear,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Huyu ameanza kuona gari sahizi ndio anakiskia,0,0.0,2025-07-21T09:43:17.000Z,njeri2679,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7287117272073126918,7529468447923700536,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/553f132e30a1583c19bff3993fc816a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0525f08f&x-expires=1775613600&x-signature=nG2V3azrlzpLf%2FyP4dxw6817WZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Huyu ameanza kuona gari sahizi ndio anakiskia,huyu ameanza kuona gari sahizi ndio anakiskia,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
well said Eddy sisi wote Kuna kuna mahali tu tumetoka,0,0.0,2025-07-21T09:30:35.000Z,ruelle691,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7509376547578971154,7529465130733667078,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d49085aab30a119cc916752bdd76f8a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9038a791&x-expires=1775613600&x-signature=juncHlMDaT5in%2BwZRKXIvFX7lBw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,well said Eddy sisi wote Kuna kuna mahali tu tumetoka,well said eddy sisi wote kuna kuna mahali tu tumetoka,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
all ladies who do eyebrows kwake should avoid him,0,0.0,2025-07-21T09:29:43.000Z,kimaniwafula,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7068625692805071877,7529463162186580792,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e3a467af0af431d22623f800f0ff00e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=97c5a14e&x-expires=1775613600&x-signature=SpCyUL7Drtoun7asIR3hpe0YdvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,all ladies who do eyebrows kwake should avoid him,all ladies who do eyebrows kwake should avoid him,v2,9,False,False,True,False,False,False,True,False,False,True,substantive_v2_len
the tongue is so powerful that it can burn a whole village aki tuchunge ndimi zetu,0,0.0,2025-07-21T11:36:30.000Z,vivianatieno396,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7370679502215824389,7529495951993570104,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7370680125555867653~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=82d05ba0&x-expires=1775613600&x-signature=Px4YNY7D8ebeSfqnlKJOfwBnWss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,the tongue is so powerful that it can burn a whole village aki tuchunge ndimi zetu,the tongue is so powerful that it can burn a whole village aki tuchunge ndimi zetu,v2,16,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
wise words would listen to the end but am chasing 1hr bundles,0,0.0,2025-07-21T11:16:01.000Z,chumbaa199,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7414593142500361222,7529492293629166392,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e62344bec4917c58c6dfaf6530cf8d0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=866163fe&x-expires=1775613600&x-signature=QFNY4EabIvY6tDCMw2FLNJn7pvw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,wise words would listen to the end but am chasing 1hr bundles,wise words would listen to the end but am chasing 1hr bundles,v2,12,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
I think he sells cars,0,0.0,2025-07-21T11:15:46.000Z,clemo2001,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7074343329567654917,7529492274490639109,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e57a48374845291abd6e91278a30018c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ac14cccf&x-expires=1775613600&x-signature=1xwoKwejgT9ZXRGu68GzYfNWHvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,I think he sells cars,i think he sells cars,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
I saw that and got angry that level of mockery,0,0.0,2025-07-21T06:39:30.000Z,maxiepriest97,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6835845190395315206,7529418859188093752,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1f1aa0630626834916161ed0d5c1eecc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=925fd637&x-expires=1775613600&x-signature=FRIqPDV%2BJxIDWLHxA0TEIf1PAUo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,I saw that and got angry that level of mockery,i saw that and got angry that level of mockery,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Hawa ni iruminati wachana nao,0,0.0,2025-07-21T10:06:12.000Z,lomand4,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7023015847673578502,7529472209469031174,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ba61d24ffda630173dcf141cd1194852~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ee37cba0&x-expires=1775613600&x-signature=SM1Kc4cU8yUZKXzNoRbAVynnlmo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Hawa ni iruminati wachana nao,hawa ni iruminati wachana nao,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
does he own one he need to we see how far he goes,0,0.0,2025-07-21T09:01:34.000Z,daudichwaa27,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7260274240644252678,7529454516934460165,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7275674788268343301~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92a88e46&x-expires=1775613600&x-signature=onnV3DdjFvrhJnMyggESBaK6JQ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,does he own one he need to we see how far he goes,does he own one he need to we see how far he goes,v2,13,False,False,False,False,False,False,True,False,False,True,substantive_v2_len
muulize if he hears the name khalif kairo who you used to be on top of x search everyday,0,0.0,2025-07-21T08:51:13.000Z,maoctavius,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6839777991347962885,7529453316788454149,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d2fa14741f88cf664ae0ede731c7765c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af796301&x-expires=1775613600&x-signature=9GXE9gytaXx%2FUX6fB1HC6TgMfc8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,muulize if he hears the name khalif kairo who you used to be on top of x search everyday,muulize if he hears the name khalif kairo who you used to be on top of x search everyday,v2,19,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
Thanks for speaking on my behalf,0,0.0,2025-07-21T04:34:54.000Z,user19931358629781,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7360095289979536390,7529385499666416440,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1e995fa5d8e65dbeee7f837b96f0a281~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cecfb93c&x-expires=1775613600&x-signature=bBOO%2FUahjwqxZyuA7qM%2F2LLEv%2BU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Thanks for speaking on my behalf,thanks for speaking on my behalf,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
Men are tolerant but when he included women i knew ita backfire,0,0.0,2025-07-21T04:18:04.000Z,____mwangi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6721635267444425733,7529384625848713989,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/298953e584917b48797886df794c3c94~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20510faa&x-expires=1775613600&x-signature=ChBZ41mIX2Kiy46dmIoKX%2BaKZdo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Men are tolerant but when he included women i knew ita backfire,men are tolerant but when he included women i knew ita backfire,v2,12,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
yeah all you need by 35 is humility,0,0.0,2025-07-21T05:45:30.000Z,muhirigawasara,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7505893611063444535,7529407106564686598,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c6c489cc155afa980b5ee5a71b39d0f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c09c9ab&x-expires=1775613600&x-signature=vlS89PR%2BdRvMWJW%2BU%2FcRcd2I41o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,yeah all you need by 35 is humility,yeah all you need by 35 is humility,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
A car is not an achievement period,0,0.0,2025-07-21T06:59:42.000Z,laylah_254,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6844555629564396549,7529426235883160326,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3525ed896098ec406aa6205dd2643a3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c553f7d5&x-expires=1775613600&x-signature=HL3nJAbiPeuc4pguYfUYfCu%2BlQQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,A car is not an achievement period,a car is not an achievement period,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
waacha aishiwe ama customers boycott his services ndio atajua hajui,0,0.0,2025-07-21T06:22:54.000Z,sambaman96,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7007458997490484226,7529416766658724614,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,waacha aishiwe ama customers boycott his services ndio atajua hajui,waacha aishiwe ama customers boycott his services ndio atajua hajui,v2,10,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
having a car is not an achievement awe humble achunge isimgeuke,0,0.0,2025-07-21T11:12:38.000Z,rukshizo,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6847055584748258310,7529491472417227576,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/a2ce310100f0b6cadf5d04c10fbf4ba6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=30e70b89&x-expires=1775613600&x-signature=myj6hUmQWnFH62%2BzUMzztVWcK3c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,having a car is not an achievement awe humble achunge isimgeuke,having a car is not an achievement awe humble achunge isimgeuke,v2,11,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
woii life is a journey,0,0.0,2025-07-21T11:12:21.000Z,bettykiilu0,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7458569766404359174,7529490219704697606,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/de8c1d6cbae7733cf1a600f4ff6cfb18~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d70d4af0&x-expires=1775613600&x-signature=wX8PRNxCLtLfLCjA1h%2F1WTxUiTI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,woii life is a journey,woii life is a journey,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
let him learn not to belittle people be greatful for the lord blesses us differently,0,0.0,2025-07-21T11:10:13.000Z,deeeddie29,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7342523956044334085,7529490859478385413,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/74570c1ca9421aa2d27f02023e6e6d3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bc67673d&x-expires=1775613600&x-signature=Xzr4t3gzhexXjZFixHkXQbG1fyQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,let him learn not to belittle people be greatful for the lord blesses us differently,let him learn not to belittle people be greatful for the lord blesses us differently,v2,15,False,False,True,True,False,False,False,False,False,True,substantive_v2_len
alitafuta kiki kwa njia mbaya,0,0.0,2025-07-21T10:55:05.000Z,mzungujoe,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6813822753020347398,7529485972472365829,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/69b288d802841ead8eb635b04087ea55~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0ba2527b&x-expires=1775613600&x-signature=%2F29PJ9HJnK9elnpY2k6Zj%2F0kh9I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,alitafuta kiki kwa njia mbaya,alitafuta kiki kwa njia mbaya,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
learned something from you today,0,0.0,2025-07-21T05:58:12.000Z,amylucia84,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7040322303335040005,7529406688568853253,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b222286ca77bf533e990e4deae2b00ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1868aab6&x-expires=1775613600&x-signature=GtTTNJ4RnesXZUv88AyC7ny9pjA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,learned something from you today,learned something from you today,v2,5,False,False,True,True,False,False,False,False,False,True,substantive_v2_signal
Good advice to the young inexperienced people,0,0.0,2025-07-21T06:04:05.000Z,agneta607,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7437241085480993848,7529411931317633798,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/00829fa00f6f9118dd6d01bb0c2d321d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=911b59ef&x-expires=1775613600&x-signature=vUbdf4oKpMOsR4k03RM3Rd7U%2BvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,Good advice to the young inexperienced people,good advice to the young inexperienced people,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
mimi hata sijali niko 50 niko tu na kijiko na sahani,0,0.0,2025-07-21T05:59:31.000Z,empressmso11,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6869005822979671045,7529410712973918981,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/058aaaeb112c9d20ce6b219a495dc13e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bdab17aa&x-expires=1775613600&x-signature=tZSo%2FP3143dqbGpHJ7f54CreqF4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,mimi hata sijali niko 50 niko tu na kijiko na sahani,mimi hata sijali niko 50 niko tu na kijiko na sahani,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
thank you Eddie really wise,0,0.0,2025-07-21T05:38:22.000Z,sza_shakky,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7353345237165704197,7529405265612849925,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/959edc2af207e6565cacffdb950a899b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e727485&x-expires=1775613600&x-signature=sajFS3qdhE8N%2FJa3mpKsFDEgiPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,thank you Eddie really wise,thank you eddie really wise,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
we die uli advertise blueband hapo nyuma,0,0.0,2025-07-21T17:16:16.000Z,lydiah.mercy,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6834098683253179398,7529585162713383701,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/88922e3095bc5747dcc3e4daa8a2a428~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=88b5e0a5&x-expires=1775613600&x-signature=jwkIDwuK2vJIvot7Gf96FEDbqPw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,we die uli advertise blueband hapo nyuma,we die uli advertise blueband hapo nyuma,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
let him park people karma is a big bitch and has no shame when it come,0,0.0,2025-07-21T17:21:21.000Z,dagger_den.1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7115367322345194502,7529586509436109624,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c64ef99da10f0d040abf55061fb74c91~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9575790&x-expires=1775613600&x-signature=MN9GgBbPeABP5jBiNrfStQUAdBc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,let him park people karma is a big bitch and has no shame when it come,let him park people karma is a big bitch and has no shame when it come,v2,16,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
An elder is speaking and vijana should listen,0,0.0,2025-07-21T16:48:01.000Z,duncankipkoechlangat,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6987031004797371397,7529577917488300856,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7324303242010034177~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1d832728&x-expires=1775613600&x-signature=TuFFtn%2FmRYqsv5SSkfMni%2B7Qlh0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,An elder is speaking and vijana should listen,an elder is speaking and vijana should listen,v2,8,False,False,True,False,False,False,True,False,False,True,substantive_v2_len
for the good advice u have given this small boy I have to follow u,0,0.0,2025-07-21T16:47:24.000Z,rimjohn77,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7127982172086666246,7529576960365937415,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c77b9ca497083b3a158be0700942ff8e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=02339ed4&x-expires=1775613600&x-signature=%2B94aDAde8wwhUa5lB%2BCHP9X317Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,for the good advice u have given this small boy I have to follow u,for the good advice u have given this small boy i have to follow u,v2,15,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
nani anataka tulaikiane videos 5 guys,0,0.0,2025-07-21T17:42:32.000Z,odongo.brian93,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7261627315624346630,7529591951080997688,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1f4f6076289d0ff4cefceade804241df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aaecbb65&x-expires=1775613600&x-signature=MGUxLmocslUweb9CvgA69qxKgME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,nani anataka tulaikiane videos 5 guys,nani anataka tulaikiane videos 5 guys,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
wise words from wise man,0,0.0,2025-07-21T17:25:43.000Z,moses.mutia,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7311387931497776133,7529587612618818309,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/807373c668e8556c1d4033555e96d5b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=99cb52d7&x-expires=1775613600&x-signature=iX6kxihwggM8Uv1pIKHl4S1eT%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Tiktok; Young man who thinks it's a shame not having a car at 35.xlsx,text,wise words from wise man,wise words from wise man,v2,5,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
