Content ID,Human_Q1,LLM_Q1,Exact_Q1,Human_Q1A,LLM_Q1A,Exact_Q1A,Jaccard_Q1A,Human_Q2,LLM_Q2,Exact_Q2,Jaccard_Q2,Human_Q3,LLM_Q3,Exact_Q3,Human_Q4,LLM_Q4,Exact_Q4,Human_Q5,LLM_Q5,Exact_Q5,Human_Q6,LLM_Q6,Exact_Q6,Human_Q7,LLM_Q7,Exact_Q7,Jaccard_Q7,Human_Q8,LLM_Q8,Exact_Q8,Jaccard_Q8,Human_Q9,LLM_Q9,Exact_Q9,Jaccard_Q9,Human_Q10,LLM_Q10,Exact_Q10,Jaccard_Q10,Human_Q11,LLM_Q11,Exact_Q11,Jaccard_Q11,Human_Q12,LLM_Q12,Exact_Q12,Human_Q13,LLM_Q13,Exact_Q13,Human_Q14,LLM_Q14,Exact_Q14,Human_Q15,LLM_Q15,Exact_Q15,Human_Q16,LLM_Q16,Exact_Q16,Human_Q17,LLM_Q17,Exact_Q17,Human_Q18,LLM_Q18,Exact_Q18,Human_Q18A,LLM_Q18A,Exact_Q18A,Jaccard_Q18A
2035235206035034470,No,Yes,0,,Use of all CAPS,0,0.000000,Gender issues,"Family/children; Gender issues, e.g. equality; Money/status",0,0.000000,"Commentary/reaction content, motivational/self-help content",Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Other,Men need to dominate/lead; Men need to provide/succeed,0,0.000000,No clear problem is identified,Economic/status pressure; Men’s behavior,0,0.000000,Other,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Entertainment/escapism; Self expression/identity construction,Connection/social interaction; Self expression/identity construction; Status seeking,0,0.250000,Generalizations about men/women,Stories about men/women,0,Presented as common sense,No Justification,0,Neutral,Mixed,0,Not mentioned,Negative,0,Positive,Mixed,0,No,No,1,NO,NO,1,,,,
2035265419842359420,Yes,Yes,1,Other,Other,1,1.000000,Dating/marriage; Religion/morality,"Gender issues, e.g. equality",0,0.000000,"Motivational/self-help content, Commentary/reaction content",Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Unclear,0,Men need to be fully self-reliant; Men need to dominate/lead; Other,Mixed/unclear,0,0.000000,Women/feminism,Men’s behavior,0,0.000000,Assert dominance/control; Other,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion; Motivational speech,Advice/instruction,0,0.333333,Self expression/identity construction; Status seeking,Connection/social interaction; Self expression/identity construction,0,0.333333,"Generalizations about men/women, moral/religious claims",No support,0,"References religion/tradition, Presented as common sense",No Justification,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Neutral,0,Somewhat,No,0,Yes,NO,0,Calls for men to follow more traditional gender norms; Other,,0,0.000000
2035333355189747989,No,Yes,0,,Other,0,0.000000,Dating/marriage,"Dating/marriage; Gender issues, e.g. equality",0,0.500000,"Commentary/reaction content, motivational/self-help content",Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Other,Men are disadvantaged/victims,0,0.000000,Women/feminism,Men’s behavior,0,0.000000,Other,Assert dominance/control,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction; Personal story,0,0.333333,Entertainment/escapism; Self expression/identity construction,Connection/social interaction; Self expression/identity construction,0,0.333333,Generalizations about men/women,Personal experience,0,Presented as common sense,Presented as common sense,1,Neutral,Mixed,0,Negative,Negative,1,Positive,Mixed,0,No,No,1,Yes,Yes,1,Calls for men to follow more traditional gender norms; Other,Calls for men to follow more traditional gender norms,0,0.500000
2035341023287689308,No,Yes,0,,Other,0,0.000000,Dating / Marriage,"Dating/marriage; Gender issues, e.g. equality; Mental health",0,0.000000,Commentary Content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive/traditional/restrictive,0,NO,Unclear,0,,Mixed/unclear,0,0.000000,Women / Women's Behavior,Mental health/emotional struggle; Men’s behavior; Women/feminism,0,0.000000,Assert dominance / control,No clear solution,0,0.000000,Debate / Argument,Advice/instruction; Commentary/opinion; Personal story,0,0.000000,None of these apply,Connection/social interaction; Information seeking; Self expression/identity construction,0,0.000000,Generalizations about women,Mixed,0,No Justification,Presented as common sense,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Neutral,0,No,Somewhat,0,NO,NO,1,,,,
2039621704155045988,Yes,Yes,1,Shares something sexual; Shares something surprising; Use of all CAPS; Uses a news headline or social media trend as opener,Shares something sexual; Use of all CAPS,0,0.500000,Dating/marriage; Mental health; Religion/morality,"Family/children; Gender issues, e.g. equality; Social issues, e.g. corruption",0,0.000000,"Motivational/self-help content, Commentary/reaction content",Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to be fully self-reliant; Men need to improve themselves; Other,Men need to provide/succeed,0,0.000000,Mental health/emotional struggle; Other; Women/feminism,Global political/social/cultural problems; Women/feminism,0,0.250000,More self-discipline/fitness; Other,Building community; More equality/respect for women,0,0.000000,Advice/instruction; Commentary/opinion; News/telling facts,Advice/instruction; Commentary/opinion; Personal story,0,0.500000,Information seeking; Self expression/identity construction; Status seeking,Connection/social interaction; Entertainment/escapism; Status seeking,0,0.200000,"Generalizations about men/women, Moral/religious claims, Facts/statistics, Cultural/social observations",Mixed,0,"Presented as common sense, No justification, References data",No Justification,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,Yes,No,0,Yes,NO,0,Calls for men to follow more traditional gender norms; Other,,0,0.000000
2039762097798520881,Yes,No,0,Shares something surprising,,0,0.000000,Dating/marriage; Mental health,"Dating/marriage; Gender issues, e.g. equality; Social issues, e.g. corruption",0,0.250000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, explicitly",0,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men are disadvantaged/victims; Men need to be fully self-reliant; Men need to improve themselves,Men need to dominate/lead,0,0.000000,Mental health/emotional struggle; Men’s behavior; Women/feminism,Global political/social/cultural problems; Men’s behavior,0,0.250000,Assert dominance/control; More equality/respect for men; More self-discipline/fitness,Building community,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction; Commentary/opinion,1,1.000000,Connection/social interaction; Entertainment/escapism; Information seeking,Connection/social interaction; Information seeking,0,0.666667,"Stories about men/women, Generalizations about men/women",Cultural/social observations,0,Anecdotal examples,No Justification,0,Neutral,Negative,0,Negative,Negative,1,Positive,Mixed,0,No,No,1,NO,NO,1,,,,
2040368802852962653,Yes,Yes,1,Shares something surprising,Other,0,0.000000,"Dating/marriage; Family/children; Gender issues, e.g. equality","Family/children; Gender issues, e.g. equality; Money/status",0,0.500000,Commentary/reaction content,Motivational/self-help content,0,"Yes, implicitly","Yes, explicitly",0,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men are disadvantaged/victims; Men need to provide/succeed,Men need to dominate/lead; Men need to provide/succeed,0,0.333333,Men’s behavior; Women/feminism,Economic/status pressure; Men’s behavior; Women/feminism,0,0.666667,Assert dominance/control; More self-discipline/fitness,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Connection/social interaction; Entertainment/escapism; Information seeking,Connection/social interaction; Self expression/identity construction; Status seeking,0,0.200000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,Presented as common sense,No Justification,0,Neutral,Mixed,0,Negative,Negative,1,Positive,Neutral,0,Yes,No,0,Yes,NO,0,Calls for men to follow more traditional gender norms,,0,0.000000
2040406554671829239,No,Yes,0,,Compelling question,0,0.000000,Dating/marriage,"Dating/marriage; Gender issues, e.g. equality",0,0.500000,Commentary/reaction content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to dominate/lead,Men are disadvantaged/victims,0,0.000000,Women/feminism,Men’s behavior; Women/feminism,0,0.500000,Assert dominance/control,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction; Commentary/opinion; Debate/argument; Humor/satire,0,0.500000,Information seeking,Connection/social interaction; Entertainment/escapism; Information seeking; Self expression/identity construction,0,0.250000,Generalizations about men/women,Mixed,0,Presented as common sense,Presented as common sense,1,Mixed,Mixed,1,Negative,Negative,1,Positive,Positive,1,Somewhat,No,0,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms; Calls for women to follow more traditional gender norms,0,0.500000
2040414105522065830,No,Yes,0,,Other,0,0.000000,Dating / Marriage,"Dating/marriage; Gender issues, e.g. equality",0,0.000000,Commentary Content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive/traditional/restrictive,0,NO,Yes,0,,Men need to be equal partners,0,0.000000,Women / Women's Behavior,Women/feminism,0,0.000000,Assert dominance / control,No clear solution,0,0.000000,Debate / Argument,Advice/instruction; Humor/satire; Personal story,0,0.000000,None of these apply,Connection/social interaction; Entertainment/escapism; Self expression/identity construction,0,0.000000,Generalizations about women,Mixed,0,No Justification,Anecdotal examples,0,Mixed,Mixed,1,Negative,Negative,1,Positive,Mixed,0,No,No,1,NO,NO,1,,,,
2040452017219310007,Yes,Yes,1,Other,Compelling question,0,0.000000,"Dating/marriage; Gender issues, e.g. equality","Dating/marriage; Family/children; Gender issues, e.g. equality",0,0.666667,Commentary/reaction content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Unclear,0,Mixed/unclear,Mixed/unclear,1,1.000000,Women/feminism,Women/feminism,1,1.000000,Assert dominance/control; More equality/respect for men,No clear solution,0,0.000000,Commentary/opinion,Advice/instruction; Debate/argument; Humor/satire; Personal story,0,0.000000,Information seeking,Connection/social interaction; Entertainment/escapism; Self expression/identity construction; Status seeking,0,0.000000,Generalizations about men/women,Mixed,0,Anecdotal examples,No Justification,0,Positive,Mixed,0,Negative,Negative,1,Positive,Positive,1,Somewhat,No,0,Yes,NO,0,Calls for women to follow more traditional gender norm,,0,0.000000
2040459874526433729,No,Yes,0,,Other,0,0.000000,Dating/marriage,"Dating/marriage; Family/children; Gender issues, e.g. equality; Mental health",0,0.250000,Commentary/reaction content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to dominate/lead,Men are disadvantaged/victims; Men need to improve themselves,0,0.000000,Men's behavior,Mental health/emotional struggle; Men’s behavior; Women/feminism,0,0.000000,Assert dominance/control,More self-discipline/fitness,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction; Debate/argument; Motivational speech; Personal story,0,0.200000,Information seeking,Connection/social interaction; Information seeking; Self expression/identity construction,0,0.333333,Generalizations about men/women,Mixed,0,Presented as common sense,Anecdotal examples,0,Neutral,Mixed,0,Mixed,Negative,0,Positive,Mixed,0,Yes,Yes,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
2040474881876267501,Yes,Yes,1,Other,Compelling question,0,0.000000,Dating/marriage; Money/status,"Dating/marriage; Family/children; Gender issues, e.g. equality",0,0.250000,"Motivational/self-help content, Commentary/reaction content",Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to be fully self-reliant; Men need to provide/succeed,Men need to improve themselves,0,0.000000,Economic/status pressure; Men’s behavior,Women/feminism,0,0.000000,More self-discipline/fitness; More wealth/status,More self-discipline/fitness,0,0.500000,Advice/instruction; Commentary/opinion; Motivational speech,Advice/instruction; Commentary/opinion; Debate/argument; Humor/satire; Motivational speech,0,0.600000,Self expression/identity construction; Status seeking,Connection/social interaction; Entertainment/escapism; Self expression/identity construction,0,0.250000,"Generalizations about men/women, moral/religious claims",Stories about men/women,0,"Presented as common sense, No justification",Presented as common sense,0,Negative,Mixed,0,Mixed,Negative,0,Positive,Mixed,0,Yes,Yes,1,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
2043969069993378270,No,No,1,,,,,Dating/marriage,"Fitness/self-improvement; Gender issues, e.g. equality",0,0.000000,Commentary/reaction content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to not show emotions,Men need to dominate/lead; Men need to improve themselves; Men need to not show emotions,0,0.333333,Women/feminism,Men’s behavior,0,0.000000,Assert dominance/control; More equality/respect for women,Assert dominance/control; More self-discipline/fitness,0,0.333333,Advice/instruction,Advice/instruction; Motivational speech,0,0.500000,Connection/social interaction; Information seeking,Connection/social interaction; Entertainment/escapism; Status seeking,0,0.250000,Generalizations about men/women,No support,0,Presented as common sense,No Justification,0,Mixed,Mixed,1,Unclear,Negative,0,Positive,Positive,1,No,No,1,Yes,Yes,1,Other,Calls for men to follow more traditional gender norms,0,0.000000
2046157177539162148,No,No,1,,,,,Gender issues; social issues,"Dating/marriage; Family/children; Gender issues, e.g. equality; Mental health; Social issues, e.g. corruption",0,0.000000,Commentary/reaction content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Other,Men need to be emotionally open,0,0.000000,Global political/social/cultural problems,Global political/social/cultural problems; Mental health/emotional struggle; Men’s behavior; Women/feminism,0,0.250000,No clear solution,No clear solution,1,1.000000,Advice/instruction; Commentary/opinion,Advice/instruction; Commentary/opinion; Debate/argument; Personal story,0,0.500000,Information seeking,Connection/social interaction; Information seeking; Self expression/identity construction,0,0.333333,Mixed,Mixed,1,References external sources,"Anecdotal examples, Presented as common sense",0,Neutral,Mixed,0,Negative,Negative,1,Positive,Mixed,0,Somewhat,No,0,Yes,NO,0,Other,,0,0.000000
