url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
https://x.com/its_pauljoseph/status/1830638487919575462,https://twitter.com/its_pauljoseph/status/1830638487919575462,1830638487919575462,@amerix @_screenshoter all dark,0,1,2,0,Mon Sep 02 16:06:41 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix @_screenshoter all dark,@amerix @_screenshoter all dark,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/johnfredjnr/status/1830595843516223982,https://twitter.com/johnfredjnr/status/1830595843516223982,1830595843516223982,@amerix Children can't love a mother?,0,1,2,0,Mon Sep 02 13:17:14 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Children can't love a mother?,@amerix children can't love a mother?,v2,7,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/lexinouno/status/1830760948564664727,https://twitter.com/lexinouno/status/1830760948564664727,1830760948564664727,@amerix Then why does the bible say love the Lord your God with all your heart???,0,0,2,0,Tue Sep 03 00:13:18 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Then why does the bible say love the Lord your God with all your heart???,@amerix then why does the bible say love the lord your god with all your heart???,v2,16,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/do_be_better/status/1830775093724606588,https://twitter.com/do_be_better/status/1830775093724606588,1830775093724606588,"A main component of this is that love is an action, not a feeling.

When you love someone you act in a manner that shows that. You do things for them.

Children will appreciate what their Mom does for them. But their Mom is the one who is actively doing things for them.

Love is action. If you love someone, then show them by your actions.",0,0,2,0,Tue Sep 03 01:09:31 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"A main component of this is that love is an action, not a feeling.

When you love someone you act in a manner that shows that. You do things for them.

Children will appreciate what their Mom does for them. But their Mom is the one who is actively doing things for them.

Love is action. If you love someone, then show them by your actions.","a main component of this is that love is an action, not a feeling. when you love someone you act in a manner that shows that. you do things for them. children will appreciate what their mom does for them. but their mom is the one who is actively doing things for them. love is action. if you love someone, then show them by your actions.",v2,66,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Trinity_G_inve/status/1830619527102545950,https://twitter.com/Trinity_G_inve/status/1830619527102545950,1830619527102545950,@amerix True,0,0,2,0,Mon Sep 02 14:51:21 +0000 2024,1,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix True,@amerix true,v2,2,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/edinah36598/status/1830596198593700165,https://twitter.com/edinah36598/status/1830596198593700165,1830596198593700165,"@amerix Respect and love are mutual, not one-sided. Healthy relationships thrive on partnership, not subservience. A loving man and woman support and cherish each other equally.",0,0,2,0,Mon Sep 02 13:18:39 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Respect and love are mutual, not one-sided. Healthy relationships thrive on partnership, not subservience. A loving man and woman support and cherish each other equally.","@amerix respect and love are mutual, not one-sided. healthy relationships thrive on partnership, not subservience. a loving man and woman support and cherish each other equally.",v2,27,True,True,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/muriira24/status/1830603398305157587,https://twitter.com/muriira24/status/1830603398305157587,1830603398305157587,@amerix 👊🏾,0,0,1,0,Mon Sep 02 13:47:15 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix 👊🏾,@amerix 👊🏾,v2,1,False,False,True,False,False,False,False,False,False,False,mentions_tags_only
https://x.com/Vicky15Educate/status/1830613492078129658,https://twitter.com/Vicky15Educate/status/1830613492078129658,1830613492078129658,@amerix Absolutely,0,0,1,0,Mon Sep 02 14:27:22 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Absolutely,@amerix absolutely,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/kimodanation/status/1830664141511762128,https://twitter.com/kimodanation/status/1830664141511762128,1830664141511762128,@amerix We mzee sasa umeanza sarakasi,0,1,1,0,Mon Sep 02 17:48:38 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix We mzee sasa umeanza sarakasi,@amerix we mzee sasa umeanza sarakasi,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/itssirhenry/status/1830596386234208520,https://twitter.com/itssirhenry/status/1830596386234208520,1830596386234208520,@amerix How many penetrations per week?,0,1,1,0,Mon Sep 02 13:19:23 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix How many penetrations per week?,@amerix how many penetrations per week?,v2,6,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/MurathiNel62086/status/1830600540243300466,https://twitter.com/MurathiNel62086/status/1830600540243300466,1830600540243300466,@amerix Better together ✊,0,0,1,0,Mon Sep 02 13:35:54 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Better together ✊,@amerix better together ✊,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/kigengilbet1254/status/1936473139485020391,https://twitter.com/kigengilbet1254/status/1936473139485020391,1936473139485020391,"@amerix Ephesians 5:33*: ""However, each one of you also must love his wife as he loves himself, and the wife must respect her husband.""",0,0,1,0,Sat Jun 21 17:15:49 +0000 2025,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Ephesians 5:33*: ""However, each one of you also must love his wife as he loves himself, and the wife must respect her husband.""","@amerix ephesians 5:33*: ""however, each one of you also must love his wife as he loves himself, and the wife must respect her husband.""",v2,25,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/AyemereIrabor/status/1830598108373553535,https://twitter.com/AyemereIrabor/status/1830598108373553535,1830598108373553535,"@amerix This is a great piece, Eric!",0,0,1,0,Mon Sep 02 13:26:14 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix This is a great piece, Eric!","@amerix this is a great piece, eric!",v2,7,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Wangui_robin38/status/1830596612433096826,https://twitter.com/Wangui_robin38/status/1830596612433096826,1830596612433096826,@amerix And the children?,0,1,1,0,Mon Sep 02 13:20:17 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix And the children?,@amerix and the children?,v2,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/votaryofChrist/status/1830618138326802548,https://twitter.com/votaryofChrist/status/1830618138326802548,1830618138326802548,"@amerix Man can and should love God. This is the whole point of life, to love God with all our heart.

Mark 12:30
Love the Lord your God with all your heart and with all your soul and with all your mind and with all your strength",0,0,1,0,Mon Sep 02 14:45:50 +0000 2024,1,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Man can and should love God. This is the whole point of life, to love God with all our heart.

Mark 12:30
Love the Lord your God with all your heart and with all your soul and with all your mind and with all your strength","@amerix man can and should love god. this is the whole point of life, to love god with all our heart. mark 12:30 love the lord your god with all your heart and with all your soul and with all your mind and with all your strength",v2,48,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/EngFelix_035/status/1830600711593242909,https://twitter.com/EngFelix_035/status/1830600711593242909,1830600711593242909,@amerix Absolutely 💯 you are the best teacher doctor.,0,0,1,0,Mon Sep 02 13:36:35 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Absolutely 💯 you are the best teacher doctor.,@amerix absolutely 💯 you are the best teacher doctor.,v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/ngoga_levin/status/1830707689694888332,https://twitter.com/ngoga_levin/status/1830707689694888332,1830707689694888332,@amerix Amerix is right,0,0,1,0,Mon Sep 02 20:41:40 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Amerix is right,@amerix amerix is right,v2,4,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Certtified_G/status/1830595810242777339,https://twitter.com/Certtified_G/status/1830595810242777339,1830595810242777339,@amerix Well put,0,1,1,0,Mon Sep 02 13:17:06 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,@amerix Well put,@amerix well put,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
https://x.com/Kaswizy/status/1830596263618007231,https://twitter.com/Kaswizy/status/1830596263618007231,1830596263618007231,"@amerix Wow, this must be of your hardest tweets🫡",0,1,1,0,Mon Sep 02 13:18:54 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix Wow, this must be of your hardest tweets🫡","@amerix wow, this must be of your hardest tweets🫡",v2,9,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
https://x.com/lawrenceMk23/status/1830599999291330863,https://twitter.com/lawrenceMk23/status/1830599999291330863,1830599999291330863,"@amerix However, the similarities of these two comparable relationships should not be confused as equivalents, for the love of God to a man is the purest form of love that supersedes that of a man to his wife.",0,0,1,0,Mon Sep 02 13:33:45 +0000 2024,0,False,False,Tweet_A woman can't love a man. It is a man who loves a woman..xlsx,text,"@amerix However, the similarities of these two comparable relationships should not be confused as equivalents, for the love of God to a man is the purest form of love that supersedes that of a man to his wife.","@amerix however, the similarities of these two comparable relationships should not be confused as equivalents, for the love of god to a man is the purest form of love that supersedes that of a man to his wife.",v2,38,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
